CustomerID,Total_Spend,Orders,Quantity,Last_Date,Recency,Avg_Basket,Cluster,Anomaly
14273.0,559.97,4,264,26-07-2011 14:56,135,66.0,0,1
14276.0,1119.74,3,744,23-02-2011 09:38,289,248.0,1,1
14280.0,134.04,1,52,27-05-2011 10:37,196,52.0,1,1
14282.0,3701.44,15,2656,30-06-2011 14:47,161,177.06666666666666,0,1
14284.0,595.25,2,161,14-09-2011 13:04,85,80.5,0,1
14285.0,1910.01,4,541,25-09-2011 11:38,75,135.25,0,1
14286.0,4628.75,3,4338,25-10-2011 08:26,45,1446.0,0,1
14287.0,176.63,3,261,25-05-2011 11:44,198,87.0,1,1
14288.0,426.6,1,188,10-05-2011 13:22,212,188.0,1,1
14289.0,911.26,6,292,28-07-2011 10:24,134,48.666666666666664,0,1
14290.0,2314.65,5,915,28-11-2011 14:02,10,183.0,0,1
14291.0,3883.25,11,2749,20-06-2011 10:21,172,249.9090909090909,1,1
14292.0,4871.93,9,1663,31-10-2011 09:51,39,184.77777777777777,0,1
14293.0,1046.56,4,709,15-07-2011 15:28,146,177.25,0,1
14295.0,166.20000000000002,1,84,30-10-2011 15:50,39,84.0,0,1
14297.0,1305.33,4,865,22-11-2011 09:06,17,216.25,0,1
14298.0,51527.3,44,58343,31-01-2011 12:33,312,1325.9772727272727,3,-1
14299.0,3965.62,9,2149,25-01-2011 14:44,317,238.77777777777777,1,1
14300.0,43.2,1,32,21-11-2011 08:57,18,32.0,0,1
14301.0,640.14,1,606,14-08-2011 15:33,116,606.0,0,1
14304.0,383.45,1,139,01-05-2011 11:50,222,139.0,1,1
14305.0,1858.96,3,1089,29-09-2011 15:29,70,363.0,0,1
14306.0,2093.32,2,1075,19-10-2011 13:23,50,537.5,0,1
14307.0,2995.72,6,2058,28-07-2011 09:45,134,343.0,0,1
14309.0,2352.53,9,1633,24-06-2011 12:51,167,181.44444444444446,1,1
14311.0,310.26,1,146,11-04-2011 10:14,242,146.0,1,1
14312.0,1611.59,6,1012,24-10-2011 09:46,46,168.66666666666666,0,1
14314.0,120.0,1,296,25-08-2011 10:39,106,296.0,0,1
14315.0,2481.13,6,1021,28-07-2011 19:46,133,170.16666666666666,0,1
14317.0,508.58000000000004,1,255,06-10-2011 10:44,64,255.0,0,1
14320.0,477.79,2,325,17-05-2011 09:24,206,162.5,1,1
14321.0,1530.75,5,2406,29-11-2011 09:47,10,481.2,0,1
14323.0,605.0600000000001,2,350,17-08-2011 11:37,114,175.0,0,1
14326.0,183.85,1,103,11-04-2011 15:04,241,103.0,1,1
14327.0,311.65,1,139,29-06-2011 13:58,162,139.0,1,1
14329.0,4975.24,7,3087,28-06-2011 15:36,163,441.0,0,1
14331.0,462.65999999999997,2,252,27-07-2011 15:14,134,126.0,0,1
14332.0,840.21,3,463,17-11-2011 11:54,22,154.33333333333334,0,1
14333.0,415.2,1,58,03-10-2011 10:38,67,58.0,0,1
14334.0,2552.21,8,1731,24-01-2011 11:35,319,216.375,1,1
14336.0,1614.91,4,1759,25-05-2011 14:44,197,439.75,1,1
14338.0,588.22,2,335,27-05-2011 13:30,195,167.5,1,1
14339.0,309.52,1,168,11-04-2011 11:06,242,168.0,1,1
14340.0,134.7,1,58,05-05-2011 09:44,218,58.0,1,1
14341.0,2166.98,8,1397,31-07-2011 10:48,131,174.625,0,1
14342.0,668.5600000000001,4,347,25-07-2011 14:35,136,86.75,0,1
14344.0,889.9300000000001,8,477,28-03-2011 13:35,255,59.625,1,1
14345.0,108.97999999999999,1,50,01-11-2011 09:51,38,50.0,0,1
14346.0,1021.58,2,605,15-02-2011 13:52,296,302.5,1,1
14348.0,409.57,1,183,24-03-2011 16:23,259,183.0,1,1
14349.0,133.5,1,86,29-11-2011 15:39,9,86.0,0,1
14350.0,282.93,1,183,10-03-2011 14:14,273,183.0,1,1
14351.0,51.0,1,12,28-06-2011 11:56,164,12.0,1,1
14352.0,1078.96,4,538,19-04-2011 08:17,234,134.5,1,1
14353.0,90.6,1,64,08-05-2011 16:06,214,64.0,1,1
14354.0,163.62,2,210,09-11-2011 15:36,29,105.0,0,1
14355.0,174.4,1,92,09-12-2010 12:16,365,92.0,1,1
14356.0,701.23,2,277,21-09-2011 09:18,79,138.5,0,1
14357.0,225.12,1,147,27-10-2011 16:23,42,147.0,0,1
14359.0,912.18,3,371,28-10-2011 08:58,42,123.66666666666667,0,1
14360.0,2118.03,4,1139,08-11-2011 09:12,31,284.75,0,1
14362.0,151.5,1,96,17-11-2011 15:08,21,96.0,0,1
14364.0,3717.35,8,1967,28-07-2011 09:27,134,245.875,0,1
14367.0,9227.82,16,4426,29-03-2011 14:35,254,276.625,1,1
14368.0,155.0,1,36,24-01-2011 09:52,319,36.0,1,1
14371.0,100.5,1,34,17-02-2011 16:35,294,34.0,1,1
14373.0,76.55,1,17,16-12-2010 15:40,357,17.0,1,1
14375.0,235.56,1,184,07-06-2011 13:44,184,184.0,1,1
14377.0,617.05,2,219,22-03-2011 13:38,261,109.5,1,1
14379.0,348.1,2,292,26-10-2011 16:43,43,146.0,0,1
14381.0,202.68,1,146,18-10-2011 17:10,51,146.0,0,1
14382.0,615.49,1,1231,13-11-2011 16:18,25,1231.0,0,1
14383.0,1247.69,3,817,29-06-2011 10:18,163,272.3333333333333,1,1
14385.0,202.11,3,159,30-11-2011 15:36,8,53.0,0,1
14386.0,142.4,1,54,16-02-2011 09:45,296,54.0,1,1
14387.0,1727.6,3,795,26-09-2011 12:58,73,265.0,0,1
14388.0,3212.84,8,1941,29-11-2011 13:32,9,242.625,0,1
14389.0,1043.46,2,729,05-10-2011 15:17,64,364.5,0,1
14390.0,4642.57,9,2133,29-11-2011 13:49,9,237.0,0,1
14393.0,67.95,1,13,05-05-2011 18:16,217,13.0,1,1
14395.0,3479.91,9,1689,22-09-2011 12:41,78,187.66666666666666,0,1
14396.0,487.99,2,225,05-10-2011 16:09,64,112.5,0,1
14397.0,2612.96,19,1890,28-11-2011 12:30,11,99.47368421052632,0,1
14400.0,574.7,1,454,13-07-2011 15:50,148,454.0,0,1
14401.0,4051.48,13,4507,30-06-2011 16:28,161,346.6923076923077,0,1
14403.0,1475.81,4,519,21-07-2011 13:25,140,129.75,0,1
14404.0,1449.32,6,827,25-03-2011 10:05,259,137.83333333333334,1,1
14406.0,156.75,1,77,12-08-2011 16:54,118,77.0,0,1
14407.0,2157.73,6,1415,29-07-2011 08:48,133,235.83333333333334,0,1
14408.0,2599.03,7,1610,29-11-2011 11:41,10,230.0,0,1
14409.0,2059.4500000000003,6,1230,29-09-2011 18:18,70,205.0,0,1
14410.0,1100.27,9,567,31-03-2011 15:54,252,63.0,1,1
14411.0,1063.0,1,196,02-02-2011 10:56,310,196.0,1,1
14412.0,770.03,2,786,28-10-2011 10:45,42,393.0,0,1
14413.0,121.05,1,67,12-12-2010 13:37,361,67.0,1,1
14414.0,1496.98,7,2512,31-07-2011 13:33,130,358.85714285714283,0,1
14415.0,5855.57,13,2996,28-10-2011 12:36,42,230.46153846153845,0,1
14416.0,490.22,2,326,28-10-2011 15:10,41,163.0,0,1
14418.0,1937.25,3,1711,23-08-2011 17:18,107,570.3333333333334,0,1
14419.0,1051.79,6,483,29-11-2011 11:22,10,80.5,0,1
14420.0,387.52,1,334,01-09-2011 18:07,98,334.0,0,1
14421.0,813.11,2,365,13-10-2011 13:24,56,182.5,0,1
14422.0,4263.64,6,2906,30-09-2011 10:48,70,484.3333333333333,0,1
14423.0,265.2,1,120,05-05-2011 15:12,217,120.0,1,1
14424.0,322.08,1,48,22-11-2011 11:48,17,48.0,0,1
14426.0,4481.67,10,2699,31-01-2011 09:55,312,269.9,1,1
14427.0,363.34000000000003,2,228,20-10-2011 14:23,49,114.0,0,1
14428.0,1224.06,5,428,21-09-2011 14:50,78,85.6,0,1
14431.0,470.36,1,130,10-02-2011 10:40,302,130.0,1,1
14432.0,2248.5,6,2013,30-11-2011 08:04,9,335.5,0,1
14434.0,1372.8,6,368,28-09-2011 15:31,71,61.333333333333336,0,1
14436.0,89.06,1,129,02-09-2011 10:13,98,129.0,0,1
14437.0,63.0,1,60,09-12-2010 09:27,365,60.0,1,1
14438.0,131.9,1,82,06-02-2011 14:56,305,82.0,1,1
14440.0,2357.6800000000003,5,588,28-10-2011 15:54,41,117.6,0,1
14441.0,1712.89,4,446,29-03-2011 12:01,255,111.5,1,1
14443.0,1420.2,4,938,24-07-2011 11:40,138,234.5,0,1
14446.0,1010.35,4,916,20-09-2011 12:35,80,229.0,0,1
14447.0,1163.23,5,571,27-05-2011 14:29,195,114.2,1,1
14448.0,375.35,2,104,30-11-2011 13:50,8,52.0,0,1
14449.0,885.8,4,741,21-11-2011 12:06,18,185.25,0,1
14450.0,483.25,3,241,23-01-2011 11:53,320,80.33333333333333,1,1
14451.0,643.9,2,378,29-05-2011 12:35,194,189.0,1,1
14452.0,259.05,2,116,29-11-2011 12:06,10,58.0,0,1
14453.0,119.93,1,49,02-06-2011 14:15,189,49.0,1,1
14456.0,3017.28,9,2885,31-07-2011 15:00,130,320.55555555555554,0,1
14457.0,113.64,1,88,02-02-2011 09:39,310,88.0,1,1
14459.0,1837.92,1,760,07-07-2011 13:35,154,760.0,0,1
14460.0,434.34,3,881,21-08-2011 14:19,109,293.6666666666667,0,1
14461.0,2103.06,3,766,23-03-2011 12:15,261,255.33333333333334,1,1
14462.0,1980.57,11,956,17-07-2011 13:24,144,86.9090909090909,0,1
14463.0,529.62,3,179,22-06-2011 10:31,170,59.666666666666664,1,1
14465.0,1038.44,3,398,10-02-2011 12:13,302,132.66666666666666,1,1
14466.0,2272.4,7,1006,27-09-2011 12:44,73,143.71428571428572,0,1
14467.0,596.26,4,276,31-01-2011 12:35,312,69.0,1,1
14470.0,461.19,2,193,28-11-2011 10:31,11,96.5,0,1
14472.0,1852.67,8,1135,31-07-2011 12:08,131,141.875,0,1
14473.0,234.34000000000003,2,88,26-09-2011 15:10,73,44.0,0,1
14474.0,547.66,1,140,24-10-2011 13:26,45,140.0,0,1
14475.0,925.85,3,447,29-09-2011 10:46,71,149.0,0,1
14476.0,193.0,1,110,27-03-2011 15:39,256,110.0,1,1
14477.0,1309.6,4,720,20-11-2011 11:11,19,180.0,0,1
14479.0,316.25,2,117,31-03-2011 09:07,253,58.5,1,1
14480.0,279.05,1,143,28-11-2011 16:35,10,143.0,0,1
14481.0,636.51,2,489,28-06-2011 10:38,164,244.5,1,1
14482.0,2022.81,6,1627,25-10-2011 16:13,44,271.1666666666667,0,1
14483.0,137.1,1,97,03-03-2011 10:26,281,97.0,1,1
14484.0,321.92,1,210,20-10-2011 14:11,49,210.0,0,1
14485.0,162.8,1,70,01-11-2011 12:25,38,70.0,0,1
14487.0,1165.48,6,712,30-10-2011 12:27,40,118.66666666666667,0,1
14488.0,1064.28,1,799,03-10-2011 09:30,67,799.0,0,1
14489.0,463.38,1,299,16-05-2011 14:51,206,299.0,1,1
14491.0,340.93,2,139,17-06-2011 15:22,174,69.5,1,1
14493.0,2383.2400000000002,5,1285,24-10-2011 10:27,46,257.0,0,1
14494.0,139.56,1,92,14-11-2011 09:21,25,92.0,0,1
14495.0,123.8,2,62,20-10-2011 12:28,50,31.0,0,1
14496.0,538.8100000000001,2,159,01-12-2010 15:35,372,79.5,1,1
14497.0,475.37,1,235,03-02-2011 17:01,308,235.0,1,1
14498.0,1957.32,5,1098,28-10-2011 12:09,42,219.6,0,1
14499.0,808.44,3,496,29-07-2011 11:49,133,165.33333333333334,0,1
14500.0,356.85,3,117,19-08-2011 17:02,111,39.0,0,1
14501.0,251.21,2,161,24-01-2011 10:43,319,80.5,1,1
14502.0,2429.83,11,1480,30-01-2011 15:52,312,134.54545454545453,1,1
14503.0,3543.26,6,2004,30-09-2011 14:59,69,334.0,0,1
14504.0,673.26,4,308,25-03-2011 12:55,258,77.0,1,1
14505.0,5859.43,8,2739,22-11-2011 15:45,16,342.375,0,1
14506.0,1960.65,5,704,30-06-2011 19:27,161,140.8,0,1
14507.0,1367.88,6,594,30-10-2011 13:18,39,99.0,0,1
14508.0,268.05,2,129,17-11-2011 19:48,21,64.5,0,1
14511.0,1314.81,5,784,29-07-2011 12:13,133,156.8,0,1
14512.0,275.28,2,122,21-04-2011 19:05,231,61.0,1,1
14513.0,455.59000000000003,3,361,31-08-2011 11:25,100,120.33333333333333,0,1
14514.0,990.2,3,564,22-05-2011 15:12,200,188.0,1,1
14515.0,2076.89,6,1110,22-11-2011 11:37,17,185.0,0,1
14517.0,330.45,2,91,21-07-2011 11:42,141,45.5,0,1
14518.0,174.37,1,278,06-10-2011 14:43,63,278.0,0,1
14520.0,270.6,2,146,22-02-2011 09:15,290,73.0,1,1
14522.0,974.54,4,525,29-09-2011 09:37,71,131.25,0,1
14523.0,241.09,1,251,23-08-2011 13:13,107,251.0,0,1
14524.0,1843.83,9,669,29-09-2011 12:39,71,74.33333333333333,0,1
14525.0,4215.9,9,2637,31-08-2011 14:28,99,293.0,0,1
14527.0,8507.13,55,2088,31-10-2011 14:03,38,37.96363636363636,0,-1
14528.0,364.21999999999997,1,278,02-11-2011 17:09,36,278.0,0,1
14529.0,578.61,3,325,23-09-2011 13:48,76,108.33333333333333,0,1
14530.0,2862.11,6,1395,22-03-2011 11:05,262,232.5,1,1
14532.0,932.85,4,284,30-01-2011 10:27,313,71.0,1,1
14533.0,1949.72,7,4019,22-12-2010 11:07,352,574.1428571428571,1,1
14534.0,4397.3,18,2027,27-07-2011 15:09,134,112.61111111111111,0,1
14535.0,2854.84,3,1824,10-10-2011 15:39,59,608.0,0,1
14536.0,170.95,1,39,25-03-2011 12:21,259,39.0,1,1
14537.0,355.56,1,120,13-10-2011 10:54,57,120.0,0,1
14538.0,388.25,2,155,28-03-2011 14:57,255,77.5,1,1
14539.0,537.48,2,428,26-10-2011 12:03,44,214.0,0,1
14540.0,952.66,3,411,30-11-2011 10:15,9,137.0,0,1
14541.0,1453.35,8,641,27-01-2011 15:51,315,80.125,1,1
14542.0,103.25,1,19,07-06-2011 08:19,185,19.0,1,1
14543.0,3599.73,16,675,31-03-2011 15:00,252,42.1875,1,1
14544.0,2004.3,2,1536,15-11-2011 15:06,23,768.0,0,1
14546.0,2573.93,5,1313,30-10-2011 11:47,40,262.6,0,1
14547.0,3974.75,8,2639,27-11-2011 13:49,11,329.875,0,1
14548.0,652.8,2,256,26-01-2011 08:38,317,128.0,1,1
14549.0,289.24,1,136,01-02-2011 13:47,310,136.0,1,1
14550.0,757.37,2,389,29-11-2011 12:12,10,194.5,0,1
14551.0,186.23,2,106,21-11-2011 13:36,17,53.0,0,1
14552.0,164.22,1,90,11-07-2011 12:49,151,90.0,0,1
14553.0,859.27,5,493,20-11-2011 13:20,18,98.6,0,1
14554.0,2279.4900000000002,4,1443,29-11-2011 16:44,9,360.75,0,1
14555.0,312.54,2,122,13-10-2011 16:24,56,61.0,0,1
14557.0,788.38,1,510,15-09-2011 15:48,84,510.0,0,1
14560.0,2237.77,22,1260,30-06-2011 17:16,161,57.27272727272727,0,1
14561.0,1080.76,3,1014,30-06-2011 13:43,161,338.0,1,1
14562.0,5006.77,18,1815,28-11-2011 14:39,10,100.83333333333333,0,1
14565.0,3099.12,4,1540,18-08-2011 15:51,112,385.0,0,1
14567.0,1530.3600000000001,2,412,14-10-2011 10:21,56,206.0,0,1
14569.0,227.39,1,79,08-12-2011 14:58,0,79.0,0,1
14570.0,218.06,2,95,04-03-2011 10:58,280,47.5,1,1
14572.0,2804.54,7,1420,30-10-2011 14:04,39,202.85714285714286,0,1
14573.0,1639.82,9,534,27-03-2011 15:46,256,59.333333333333336,1,1
14576.0,35.400000000000006,1,12,02-12-2010 17:51,371,12.0,1,1
14577.0,859.71,4,353,29-06-2011 11:46,163,88.25,1,1
14578.0,168.63,1,240,06-12-2011 17:18,2,240.0,0,1
14581.0,138.6,1,217,23-11-2011 12:39,16,217.0,0,1
14582.0,114.11,1,73,30-10-2011 11:56,40,73.0,0,1
14583.0,986.96,5,751,27-06-2011 12:28,165,150.2,1,1
14584.0,1033.06,4,381,26-05-2011 16:30,196,95.25,1,1
14585.0,157.05,1,91,20-10-2011 14:33,49,91.0,0,1
14586.0,237.36,1,444,08-03-2011 10:04,276,444.0,1,1
14587.0,1580.29,9,749,25-03-2011 11:44,259,83.22222222222223,1,1
14589.0,39.75,1,5,03-12-2010 11:42,371,5.0,1,1
14591.0,1320.21,4,1228,24-11-2011 13:57,14,307.0,0,1
14592.0,557.94,3,407,14-10-2011 14:58,55,135.66666666666666,0,1
14593.0,617.15,3,330,25-05-2011 11:21,198,110.0,1,1
14594.0,363.33,2,183,02-12-2011 13:28,6,91.5,0,1
14595.0,1740.6,6,978,30-01-2011 13:36,312,163.0,1,1
14597.0,866.24,2,566,28-11-2011 13:13,10,283.0,0,1
14598.0,221.97,1,189,26-10-2011 13:19,43,189.0,0,1
14600.0,393.33000000000004,1,125,07-02-2011 09:48,305,125.0,1,1
14601.0,213.96,1,168,29-11-2011 09:48,10,168.0,0,1
14603.0,660.0,1,400,10-03-2011 10:27,274,400.0,1,1
14606.0,12076.15,93,6187,30-11-2011 14:00,8,66.52688172043011,3,-1
14607.0,16209.5,14,11526,25-10-2011 12:22,45,823.2857142857143,0,-1
14608.0,1785.15,4,437,15-09-2011 11:46,85,109.25,0,1
14609.0,601.56,4,7026,28-09-2011 12:54,71,1756.5,0,1
14616.0,406.08000000000004,3,104,28-02-2011 10:07,284,34.666666666666664,1,1
14618.0,553.44,3,264,30-11-2011 13:45,8,88.0,0,1
14619.0,394.44,1,152,08-04-2011 07:37,245,152.0,1,1
14620.0,412.78000000000003,2,214,18-05-2011 11:58,205,107.0,1,1
14621.0,1788.3600000000001,5,993,16-12-2010 13:00,357,198.6,1,1
14622.0,320.58000000000004,1,146,08-06-2011 12:42,184,146.0,1,1
14623.0,886.7,5,418,27-10-2011 09:27,43,83.6,0,1
14624.0,225.85,2,162,13-10-2011 13:44,56,81.0,0,1
14625.0,899.63,2,335,27-05-2011 15:32,195,167.5,1,1
14626.0,2791.27,4,1403,20-04-2011 13:18,232,350.75,1,1
14628.0,671.96,2,272,11-04-2011 14:43,241,136.0,1,1
14629.0,955.26,2,378,23-10-2011 16:13,46,189.0,0,1
14631.0,1006.98,3,622,20-10-2011 11:17,50,207.33333333333334,0,1
14632.0,114.56,1,96,22-03-2011 08:49,262,96.0,1,1
14633.0,344.90000000000003,1,96,18-03-2011 17:07,265,96.0,1,1
14636.0,609.85,2,241,16-03-2011 09:52,268,120.5,1,1
14638.0,443.6,1,166,20-10-2011 10:10,50,166.0,0,1
14639.0,2984.49,6,1431,21-02-2011 13:21,290,238.5,1,1
14640.0,2107.38,6,880,26-04-2011 12:31,227,146.66666666666666,1,1
14641.0,110.46,1,90,18-11-2011 10:42,21,90.0,0,1
14642.0,96.12,1,76,12-10-2011 11:08,58,76.0,0,1
14643.0,693.8100000000001,2,815,22-06-2011 14:41,169,407.5,1,1
14644.0,830.76,2,258,14-02-2011 14:14,297,129.0,1,1
14645.0,597.09,2,381,09-03-2011 09:52,275,190.5,1,1
14647.0,236.04000000000002,1,91,22-05-2011 13:40,200,91.0,1,1
14649.0,1402.59,4,1004,28-09-2011 15:42,71,251.0,0,1
14651.0,653.75,2,343,12-05-2011 16:29,210,171.5,1,1
14652.0,114.18,1,53,23-09-2011 14:21,76,53.0,0,1
14653.0,1926.65,7,945,30-11-2011 10:14,9,135.0,0,1
14655.0,1932.23,4,1089,30-09-2011 08:14,70,272.25,0,1
14656.0,291.05,2,120,23-06-2011 13:51,168,60.0,1,1
14657.0,848.22,4,466,22-11-2011 12:47,17,116.5,0,1
14658.0,247.15,2,47,14-08-2011 15:42,116,23.5,0,1
14659.0,2529.93,9,1195,28-01-2011 12:43,315,132.77777777777777,1,1
14660.0,285.74,2,228,31-08-2011 10:40,100,114.0,0,1
14661.0,107.95,1,35,13-11-2011 11:51,26,35.0,0,1
14662.0,741.37,4,578,27-01-2011 17:41,315,144.5,1,1
14664.0,636.24,2,465,20-11-2011 10:59,19,232.5,0,1
14665.0,1835.7,5,740,16-02-2011 10:34,296,148.0,1,1
14666.0,195.25,1,161,15-11-2011 12:57,23,161.0,0,1
14667.0,9175.04,25,5319,29-11-2011 11:30,10,212.76,0,-1
14669.0,1259.24,3,770,12-04-2011 11:43,241,256.6666666666667,1,1
14670.0,392.86,2,326,04-03-2011 14:13,279,163.0,1,1
14672.0,765.55,2,454,19-04-2011 10:19,234,227.0,1,1
14673.0,1736.4,5,1004,30-11-2011 12:36,9,200.8,0,1
14675.0,596.36,1,336,23-11-2011 12:58,15,336.0,0,1
14676.0,2548.2400000000002,6,2500,22-09-2011 09:52,78,416.6666666666667,0,1
14680.0,28754.11,16,13476,29-09-2011 12:31,71,842.25,0,-1
14681.0,498.95,3,76,29-09-2011 15:52,70,25.333333333333332,0,1
14682.0,52.0,2,80,22-05-2011 12:51,200,40.0,1,1
14684.0,1201.51,5,821,30-10-2011 13:37,39,164.2,0,1
14687.0,628.38,1,470,25-08-2011 11:59,106,470.0,0,1
14688.0,5579.1,21,3584,31-10-2011 08:29,39,170.66666666666666,0,1
14689.0,112.8,1,76,15-05-2011 11:22,208,76.0,1,1
14690.0,355.05,2,167,26-10-2011 15:39,43,83.5,0,1
14691.0,2114.33,5,707,29-09-2011 13:30,70,141.4,0,1
14692.0,591.55,4,265,25-07-2011 15:08,136,66.25,0,1
14693.0,172.9,1,34,20-03-2011 12:50,263,34.0,1,1
14696.0,2078.95,7,1630,29-09-2011 15:04,70,232.85714285714286,0,1
14697.0,188.60999999999999,2,181,05-05-2011 15:39,217,90.5,1,1
14698.0,1217.27,5,602,24-11-2011 11:10,15,120.4,0,1
14699.0,109.13000000000001,1,77,09-05-2011 14:54,213,77.0,1,1
14700.0,2195.1,3,1314,15-04-2011 13:16,237,438.0,1,1
14701.0,2526.09,9,921,29-11-2011 12:38,10,102.33333333333333,0,1
14702.0,3251.79,17,1439,31-10-2011 13:03,38,84.6470588235294,0,1
14703.0,318.17,1,183,25-11-2011 09:23,14,183.0,0,1
14704.0,1493.96,9,1043,31-10-2011 14:48,38,115.88888888888889,0,1
14705.0,179.0,1,100,25-05-2011 12:39,198,100.0,1,1
14708.0,1126.37,3,621,08-07-2011 16:08,153,207.0,0,1
14709.0,4921.04,13,2484,29-09-2011 16:41,70,191.07692307692307,0,1
14710.0,599.48,4,375,30-10-2011 13:09,39,93.75,0,1
14711.0,2839.62,11,966,30-06-2011 17:40,161,87.81818181818181,0,1
14712.0,917.07,3,315,25-09-2011 14:58,74,105.0,0,1
14713.0,2662.2,11,1613,30-11-2011 16:26,8,146.63636363636363,0,1
14714.0,160.19,1,229,15-11-2011 13:07,23,229.0,0,1
14715.0,867.38,4,521,15-11-2011 12:10,24,130.25,0,1
14716.0,307.51,2,495,27-10-2011 17:29,42,247.5,0,1
14719.0,1581.84,5,1025,29-11-2011 12:52,9,205.0,0,1
14720.0,663.81,3,219,11-09-2011 13:56,88,73.0,0,1
14722.0,180.42000000000002,1,118,15-07-2011 14:58,146,118.0,0,1
14723.0,1122.3600000000001,6,673,30-10-2011 15:13,39,112.16666666666667,0,1
14725.0,655.58,1,588,15-11-2011 12:42,24,588.0,0,1
14727.0,268.58,1,62,10-03-2011 14:45,273,62.0,1,1
14729.0,313.49,1,197,01-12-2010 12:43,373,197.0,1,1
14730.0,1897.57,8,1078,28-03-2011 12:52,255,134.75,1,1
14731.0,380.02,3,256,23-10-2011 15:54,46,85.33333333333333,0,1
14732.0,2702.4900000000002,8,1405,19-07-2011 09:31,143,175.625,0,1
14733.0,9585.91,12,3764,26-01-2011 16:41,316,313.6666666666667,1,1
14735.0,6065.69,32,2264,29-07-2011 11:27,133,70.75,0,1
14737.0,1164.55,3,345,21-12-2010 13:49,352,115.0,1,1
14738.0,1314.45,7,601,29-07-2011 10:34,133,85.85714285714286,0,1
14739.0,3902.28,7,3820,20-11-2011 10:37,19,545.7142857142857,0,1
14740.0,1448.21,3,735,28-04-2011 10:03,225,245.0,1,1
14741.0,1400.34,6,841,28-11-2011 08:48,11,140.16666666666666,0,1
14744.0,1099.98,7,627,31-01-2011 15:37,311,89.57142857142857,1,1
14745.0,1220.26,5,1038,27-02-2011 15:25,284,207.6,1,1
14747.0,328.2,1,84,04-04-2011 14:09,248,84.0,1,1
14748.0,1415.75,5,1223,11-05-2011 15:16,211,244.6,1,1
14752.0,389.64,1,260,27-10-2011 11:55,43,260.0,0,1
14753.0,563.15,1,211,13-09-2011 14:50,86,211.0,0,1
14754.0,638.05,2,486,26-10-2011 12:01,44,243.0,0,1
14755.0,5010.28,11,2219,30-11-2011 11:24,9,201.72727272727272,0,1
14756.0,738.96,1,416,24-11-2011 18:13,14,416.0,0,1
14757.0,420.5,1,160,25-09-2011 14:36,74,160.0,0,1
14758.0,1484.06,4,419,28-04-2011 15:26,224,104.75,1,1
14759.0,1625.97,3,569,21-04-2011 10:55,232,189.66666666666666,1,1
14760.0,89.2,1,40,15-02-2011 16:27,296,40.0,1,1
14761.0,255.9,2,118,12-10-2011 12:10,58,59.0,0,1
14762.0,300.52,1,341,21-03-2011 08:20,263,341.0,1,1
14764.0,278.3,1,190,24-10-2011 11:54,46,190.0,0,1
14765.0,254.11,3,135,19-08-2011 15:06,111,45.0,0,1
14766.0,2473.37,6,1349,28-03-2011 13:28,255,224.83333333333334,1,1
14768.0,192.60000000000002,2,52,22-11-2011 12:54,16,26.0,0,1
14769.0,10416.98,8,7239,23-08-2011 15:34,107,904.875,0,1
14770.0,876.42,2,490,21-04-2011 14:21,231,245.0,1,1
14772.0,139.26,1,82,19-08-2011 15:04,111,82.0,0,1
14775.0,1011.9,3,1174,25-07-2011 12:12,137,391.3333333333333,0,1
14776.0,2538.3,11,3134,31-01-2011 13:17,311,284.90909090909093,1,1
14778.0,730.86,2,306,04-08-2011 15:23,126,153.0,0,1
14779.0,386.15,3,84,21-01-2011 12:40,322,28.0,1,1
14780.0,447.68,2,310,21-09-2011 15:15,78,155.0,0,1
14782.0,200.10000000000002,1,114,24-01-2011 11:12,319,114.0,1,1
14784.0,289.99,2,237,20-01-2011 09:25,323,118.5,1,1
14785.0,77.4,2,84,29-11-2011 13:21,9,42.0,0,1
14788.0,679.4399999999999,2,421,13-11-2011 15:52,25,210.5,0,1
14789.0,197.64,1,116,11-11-2011 08:59,28,116.0,0,1
14790.0,745.06,4,699,31-03-2011 11:49,253,174.75,1,1
14792.0,6.2,1,2,07-10-2011 09:19,63,2.0,0,1
14793.0,228.99,1,91,18-11-2011 14:50,20,91.0,0,1
14794.0,1319.91,7,673,31-03-2011 09:36,253,96.14285714285714,1,1
14795.0,131.45000000000002,1,17,26-06-2011 13:04,165,17.0,1,1
14796.0,7975.49,17,5995,25-07-2011 13:57,136,352.6470588235294,0,1
14798.0,173.74,3,150,18-10-2011 10:58,52,50.0,0,1
14799.0,157.7,1,146,19-10-2011 16:16,50,146.0,0,1
14800.0,4331.79,12,3644,25-09-2011 12:45,75,303.6666666666667,0,1
14801.0,189.34,1,173,09-10-2011 15:24,60,173.0,0,1
14803.0,845.55,3,370,30-06-2011 13:58,161,123.33333333333333,1,1
14804.0,353.27,1,121,01-12-2011 11:20,8,121.0,0,1
14805.0,546.4,4,114,30-01-2011 10:43,313,28.5,1,1
14806.0,193.39000000000001,1,330,25-09-2011 15:32,74,330.0,0,1
14808.0,2718.6,8,2120,31-10-2011 12:21,39,265.0,0,1
14810.0,2085.33,11,1015,30-10-2011 11:19,40,92.27272727272727,0,1
14813.0,152.88,2,66,05-12-2010 11:57,369,33.0,1,1
14815.0,778.5,2,744,03-11-2011 11:36,36,372.0,0,1
14816.0,271.85,1,5,26-05-2011 13:16,196,5.0,1,1
